Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxf6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxf6-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,unknown,,"Neutra, Dion|~|Neutra, Richard Joseph, $d 1892-1970",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b870_f3_008,,,"Richard J. Neutra and son, Dion sitting by pond at Research House, Silver Lake, Calif.",n.d.,1 photographic print,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxf6
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxgq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxgq-1-master.tif,,,,,,still image,,,,,,copyrighted,unknown,,"Neutra, Dion",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 20 cm. (8 x 8 in.),clus_1179_b870_f4_001,,,"Dion Neutra, portrait, standing against wall, 1969",1969,1 photographic print,1969,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxgq
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxh7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxh7-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,unknown,,"Neutra, Dion",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 20 cm. (8 x 8 in.),clus_1179_b870_f4_004,,,"Dion Neutra, portrait, seated full length view, 1969",1969,1 photographic print,1969,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxh7
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxjr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxjr-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Portrait photographs,copyrighted,unknown,,"Neutra, Dion",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b870_f4_005,,,"Dion Neutra, portrait in profile, 1969",1969,1 photographic print,1969,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxjr
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxk8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxk8-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,unknown,,"Neutra, Dion",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b870_f4_002,,,"Dion Neutra dancing at AIA Convention in San Diego, Calif., 1977",1977,1 photographic print,1977,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxk8
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009dxms,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009dxms-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Portrait photographs,copyrighted,unknown,,"Neutra, Dion",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 13 cm. (10 x 5 in.),clus_1179_b870_f4_003,,,"Dion Neutra, portrait [head shot], 1969",1969,1 photographic print,1969,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009dxms
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f01d,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f01d-1-master.tif,,,,,,still image,,,,,Interior design drawings|~|Architectural drawings|~|Colorstat,copyrighted,unknown,,,,dwellings,,,,"Roven House (Beverly Hills, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 18 cm. (10 x 6.5 in.),clus_1179_b870_f1_001,,,"Roven House, perspective rendering in color of living room, view South-West",1952 or 1956,1 drawing (chromastat copy),1956|~|1952,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f01d
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f02x,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f02x-1-master.tif,,,,,,still image,,,,,Renderings|~|Architectural drawings|~|Colorstat,copyrighted,unknown,,,,dwellings,,,,"Roven House (Beverly Hills, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",25 x 20 cm. (10 x 8 in.),clus_1179_b870_f1_002,,,"Roven House, rendering in color of exterior",1952 or 1956,1 drawing (colorstat copy),1952,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f02x
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1bj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1bj-1-master.tif,,,,,,text,,,,,letters (correspondence),,,,"Kaufmann, Edgar","Neutra, Richard Joseph, $d 1892-1970",,,,eng,"Kaufmann House (Palm Springs, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 28 cm. (8.5 x 11 in.),clus_1179_b1462_f3_001,,,"Letter, 1947 October 17, to Mr. Edgar Kaufmann, Pittsburgh, Penn. [copy]","October 17, 1947",1 p.,1947-10-17,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1bj
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1f3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1f3-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Book covers,copyrighted,unknown,,"Neutra, Richard Joseph, $d 1892-1970",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b870_f3_012,,,Neutra book cover collage,n.d.,1 photographic print,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1f3
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1gm,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1gm-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,,,,dwellings,,,,"Kaufmann House (Palm Springs, Calif.)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b826_f5_001,,,"Kaufmann House, construction, Palm Springs, California, 1946",1946,1 photographic print,1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1gm
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1h4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1h4-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|snapshots,,,,,,,,,,"Kaufmann House (Palm Springs, Calif.)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",11 x 9 cm. (4.5 x 3.25 in.),clus_1179_b826_f5_003,,,"Kaufmann House, man in swimming pool",1946,1 photographic print,1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1h4
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1jn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1jn-1-master.tif,,,,,,text,,,,,memorandums,,,,,,,,,eng,"Kaufmann House (Palm Springs, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 28 cm. (8.5 x 11 in.),clus_1179_b827_f3_03,,,"Kaufmann House, [photo] caption list residence of Mr. and Mrs. Edgar Kaufmann....Interiors",circa 1945,1 p.,1944/1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1jn
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1mp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1mp-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Portrait photographs,copyrighted,unknown,,"Neutra, Richard Joseph, $d 1892-1970",,,,,,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",15 x 23 cm. (6 x 9 in.),clus_1179_b870_f3_014,,,"Richard J. Neutra, portrait, striped suit and pipe in hand, circa 1940",circa 1940,1 photographic print,1939/1950,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1mp
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009f1n6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009f1n6-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,,,,,,dwellings,,,,"Kaufmann House (Palm Springs, Calif.)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b826_f5_002,,,"Kaufmann House, construction, Palm Springs, California, 1946",1946,1 photographic print,1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009f1n6
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009jt9g,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009jt9g-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Aerial photographs|~|Architectural photographs,,,,,,dwellings,,,,"Kaufmann House (Palm Springs, Calif.)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b826_f6_001,,,"Kaufmann House, aerial view",1946,1 photographic print,1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jt9g
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009jtb0,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009jtb0-1-master.tif,,,,,,still image,,,,,stats (copies)|~|Renderings|~|Architectural drawings,,,,,,dwellings,,,,"Kaufmann House (Palm Springs, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b827_f3_01,,Stat copy of sketch.,"Kaufmann House, exterior sketch patio view",circa 1945,1 drawing (photostat copy),1945/1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jtb0
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009jtch,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009jtch-1-master.tif,,,,,,still image,,,,,stats (copies)|~|Floor plans|~|Architectural drawings,,,,,,dwellings,,,,"Kaufmann House (Palm Springs, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b827_f3_02,,Photostat copy of original drawing.,"Kaufmann House, floor plan",circa 1945,,1944/1946,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009jtch
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009k6z2,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009k6z2-1-master.tif,,,,,,text,,,,,financial statements|~|invoices,,,,,"Kaufmann, Edgar",,,,eng,"Kaufmann House (Palm Springs, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 28 cm. (8.5 x 11 in.),clus_1179_b1462_f3_003,,"Typed statement from Edgar J. Kaufman: o.a. professional services residence project, pool, landscaping, supervision, Palm Springs: $1500.00","Statement, 1946 September 10, Mr. Edgar J. Kaufmann, Pittsburgh, Penn.","September 10, 1946",,1946-09-10,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009k6z2
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009k702,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009k702-1-master.tif,,,,,,text,,,,,letters (correspondence),,,,,"Kaufmann, Edgar",,,,eng,"Kaufmann House (Palm Springs, Calif.)",,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22 x 28 cm. (8.5 x 11 in.),clus_1179_b1462_f3_002,,Letter from Edgar J. Kaufmann discussing photographs and material for an Architectural Forum.,"Letter, 1948 May 11, Pittsburgh, Penn. to Richard J. Neutra, Los Angeles, Calif.","May 11, 1948",1 p.,1948-05-11,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009k702
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009k71k,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009k71k-1-master.tif,,,,,,still image,,,,,Periodical illustrations|~|Covers (Illustration),,,,"Neutra, Richard Joseph, $d 1892-1970",,,,,eng,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,clus_1179_b263_001,,,"Western Building 1944, September [periodical cover]",1944,,1944,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009k71k
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0009k723,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0009k723-1-master.tif,,,,,,still image,,,,,Periodical illustrations|~|Covers (Illustration),,,,"Neutra, Richard Joseph, $d 1892-1970",,,,,spa,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,clus_1179_b263_005,,,"Revista de Arquitectura, Buenos Aires, Enero Y Febrero 1949 [periodical cover]",1949,,1949,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009k723
