Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029674z,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz0029674z_1976615_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_pipes,,,uclamss_1179_b837_f_6-lovell-old_pipes,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029675g,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz0029675g_1976609_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_pipes-2,,,uclamss_1179_b837_f_6-lovell-old_pipes-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00296760,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00296760_1976603_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_land,,,uclamss_1179_b837_f_6-lovell-old_land,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029677h,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz0029677h_1976591_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_land-2,,,uclamss_1179_b837_f_6-lovell-old_land-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00296781,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00296781_1973141_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_above_patio-2,,,uclamss_1179_b837_f_6-lovell-old_above_patio-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0029679j,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz0029679j_1973150_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_blasting-3,,,uclamss_1179_b837_f_6-lovell-old_blasting-3,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967b2,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967b2_1973156_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_blasting,,,uclamss_1179_b837_f_6-lovell-old_blasting,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967ck,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967ck_1973165_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_cement_mixing,,,uclamss_1179_b837_f_6-lovell-old_cement_mixing,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967d3,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967d3_1973168_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_center-2,,,uclamss_1179_b837_f_6-lovell-old_center-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967fm,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967fm_1976519_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-7,,,uclamss_1179_b837_f_6-lovell-old_construction-7,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967g4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967g4_1976513_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-5,,,uclamss_1179_b837_f_6-lovell-old_construction-5,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967hn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967hn_1976516_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-6,,,uclamss_1179_b837_f_6-lovell-old_construction-6,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967j5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967j5_1976531_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-11,,,uclamss_1179_b837_f_6-lovell-old_construction-11,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967kp,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967kp_1976546_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-16,,,uclamss_1179_b837_f_6-lovell-old_construction-16,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967m6,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967m6_1976564_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_construction-21,,,uclamss_1179_b837_f_6-lovell-old_construction-21,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967nq,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967nq_1976573_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_desk-2,,,uclamss_1179_b837_f_6-lovell-old_desk-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967p7,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967p7_1976579_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_kitchen-2,,,uclamss_1179_b837_f_6-lovell-old_kitchen-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967qr,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967qr_1976621_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_room,,,uclamss_1179_b837_f_6-lovell-old_room,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967r8,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967r8_1976597_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_land-4,,,uclamss_1179_b837_f_6-lovell-old_land-4,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967ss,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967ss_1976600_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_land-5,,,uclamss_1179_b837_f_6-lovell-old_land-5,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz002967t9,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz002967t9_1976588_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_kitchen_table,,,uclamss_1179_b837_f_6-lovell-old_kitchen_table,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297jw4,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297jw4_1976630_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_stairs-2,,,uclamss_1179_b837_f_6-lovell-old_stairs-2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297jxn,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297jxn_1976738_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f5_rice_6,,,uclamss_1179_b867_f5_rice_6,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297jz5,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297jz5_1976759_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b868_f1_rice-interior_61436a,,,uclamss_1179_b868_f1_rice-interior_61436a,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k05,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k05_1976675_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_workers,,,uclamss_1179_b837_f_6-lovell-old_workers,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k1p,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k1p_1976765_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b874_f6_002,,,uclamss_1179_b874_f6_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k26,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k26_1976720_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f3_booklet_2,,,uclamss_1179_b867_f3_booklet_2,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k3q,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k3q_1976747_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b868_f1_rice-interior_11,,,uclamss_1179_b868_f1_rice-interior_11,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k47,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k47_1976762_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b874_f6_001,,,uclamss_1179_b874_f6_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k5r,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k5r_1976681_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b866_f4_002,,,uclamss_1179_b866_f4_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k68,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k68_1976774_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b879_f1_003,,,uclamss_1179_b879_f1_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k7s,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k7s_1976717_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f3_booklet_1,,,uclamss_1179_b867_f3_booklet_1,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k89,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k89_1976753_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b868_f1_rice-interior_61436-10,,,uclamss_1179_b868_f1_rice-interior_61436-10,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297k9t,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297k9t_1976741_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f5_rice_10,,,uclamss_1179_b867_f5_rice_10,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kbb,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kbb_1976678_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b866_f4_001,,,uclamss_1179_b866_f4_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kcv,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kcv_1976771_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b879_f1_002,,,uclamss_1179_b879_f1_002,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kdc,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kdc_1976654_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_steel_frame-5,,,uclamss_1179_b837_f_6-lovell-old_steel_frame-5,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kfw,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kfw_1976627_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_sink,,,uclamss_1179_b837_f_6-lovell-old_sink,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kgd,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kgd_1976744_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f5_rice_12,,,uclamss_1179_b867_f5_rice_12,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297khx,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297khx_1976684_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b866_f4_003,,,uclamss_1179_b866_f4_003,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kjf,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kjf_1976768_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b879_f1_001,,,uclamss_1179_b879_f1_001,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kkz,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kkz_1976657_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_steel_frame-6,,,uclamss_1179_b837_f_6-lovell-old_steel_frame-6,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kmg,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kmg_1976624_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b837_f_6-lovell-old_side_of_house,,,uclamss_1179_b837_f_6-lovell-old_side_of_house,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kn0,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kn0_1976726_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f3_booklet_newspaper,,,uclamss_1179_b867_f3_booklet_newspaper,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kph,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kph_1976687_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b866_f4_004,,,uclamss_1179_b866_f4_004,,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00297kq1,ark:/21198/zz0008b9tw,4,Derived,Work,neutra/masters/21198-zz00297kq1_1976723_master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,,,,,,,,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,uclamss_1179_b867_f3_booklet_3,,,uclamss_1179_b867_f3_booklet_3,,,,,,,,,
