File Name,Item Sequence,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Bucketeer State,IIIF Access URL
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_018.tif,18,18,,,ark:/21198/z15735fw,ark:/21198/z15735fw/k366wj5c,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fk366wj5c
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_019.tif,19,19,,,ark:/21198/z15735fw,ark:/21198/z15735fw/m8574s4q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fm8574s4q
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_020.tif,20,20,,,ark:/21198/z15735fw,ark:/21198/z15735fw/kw38b18z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fkw38b18z
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_021.tif,21,21,,,ark:/21198/z15735fw,ark:/21198/z15735fw/b6006w3s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fb6006w3s
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_022.tif,22,22,,,ark:/21198/z15735fw,ark:/21198/z15735fw/s771nv2w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fs771nv2w
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_023.tif,23,23,,,ark:/21198/z15735fw,ark:/21198/z15735fw/wc64p29k,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fwc64p29k
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_024.tif,24,24,,,ark:/21198/z15735fw,ark:/21198/z15735fw/ck25d84d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fck25d84d
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_025.tif,25,25,,,ark:/21198/z15735fw,ark:/21198/z15735fw/bd72978m,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fbd72978m
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_026.tif,26,26,,,ark:/21198/z15735fw,ark:/21198/z15735fw/pv76649b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fpv76649b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_027.tif,27,27,,,ark:/21198/z15735fw,ark:/21198/z15735fw/sm345887,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fsm345887
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_028.tif,28,28,,,ark:/21198/z15735fw,ark:/21198/z15735fw/6322kf8x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F6322kf8x
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_029.tif,29,29,,,ark:/21198/z15735fw,ark:/21198/z15735fw/wk08jp29,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fwk08jp29
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_030.tif,30,30,,,ark:/21198/z15735fw,ark:/21198/z15735fw/s443cg78,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fs443cg78
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_031.tif,31,31,,,ark:/21198/z15735fw,ark:/21198/z15735fw/9061d66n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F9061d66n
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_032.tif,32,32,,,ark:/21198/z15735fw,ark:/21198/z15735fw/bj85m03b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fbj85m03b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_033.tif,33,33,,,ark:/21198/z15735fw,ark:/21198/z15735fw/sm99jb61,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fsm99jb61
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_034.tif,34,34,,,ark:/21198/z15735fw,ark:/21198/z15735fw/zf11hg76,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fzf11hg76
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_035.tif,35,35,,,ark:/21198/z15735fw,ark:/21198/z15735fw/sc574f15,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fsc574f15
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_036.tif,36,36,,,ark:/21198/z15735fw,ark:/21198/z15735fw/h882m226,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fh882m226
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_037.tif,37,37,,,ark:/21198/z15735fw,ark:/21198/z15735fw/jm63x35t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fjm63x35t
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_038.tif,38,38,,,ark:/21198/z15735fw,ark:/21198/z15735fw/pw77w43t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fpw77w43t
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_039.tif,39,39,,,ark:/21198/z15735fw,ark:/21198/z15735fw/p2610p18,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fp2610p18
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_040.tif,40,40,,,ark:/21198/z15735fw,ark:/21198/z15735fw/md08cv5d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fmd08cv5d
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_041.tif,41,41,,,ark:/21198/z15735fw,ark:/21198/z15735fw/g614hp1z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fg614hp1z
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_042.tif,42,42,,,ark:/21198/z15735fw,ark:/21198/z15735fw/r9598n03,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fr9598n03
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_043.tif,43,43,,,ark:/21198/z15735fw,ark:/21198/z15735fw/k545md98,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fk545md98
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_044.tif,44,44,,,ark:/21198/z15735fw,ark:/21198/z15735fw/x5593c59,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fx5593c59
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_045.tif,45,45,,,ark:/21198/z15735fw,ark:/21198/z15735fw/c9031r31,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fc9031r31
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_046.tif,46,46,,,ark:/21198/z15735fw,ark:/21198/z15735fw/zj87847s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fzj87847s
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_047.tif,47,47,,,ark:/21198/z15735fw,ark:/21198/z15735fw/6300vb66,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F6300vb66
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_048.tif,48,48,,,ark:/21198/z15735fw,ark:/21198/z15735fw/0884z11z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F0884z11z
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_049.tif,49,49,,,ark:/21198/z15735fw,ark:/21198/z15735fw/t8850w1h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Ft8850w1h
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_050.tif,50,50,,,ark:/21198/z15735fw,ark:/21198/z15735fw/bf04cv88,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fbf04cv88
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_051.tif,51,51,,,ark:/21198/z15735fw,ark:/21198/z15735fw/px593d13,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fpx593d13
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_052.tif,52,52,,,ark:/21198/z15735fw,ark:/21198/z15735fw/kg43jz48,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fkg43jz48
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_053.tif,53,53,,,ark:/21198/z15735fw,ark:/21198/z15735fw/vs11sh9q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fvs11sh9q
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_054.tif,54,54,,,ark:/21198/z15735fw,ark:/21198/z15735fw/8366cz20,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F8366cz20
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_055.tif,55,55,,,ark:/21198/z15735fw,ark:/21198/z15735fw/k180cx3t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fk180cx3t
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_056.tif,56,56,,,ark:/21198/z15735fw,ark:/21198/z15735fw/1p96s798,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F1p96s798
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_057.tif,57,57,,,ark:/21198/z15735fw,ark:/21198/z15735fw/4827xc6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F4827xc6b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_058.tif,58,58,,,ark:/21198/z15735fw,ark:/21198/z15735fw/bb78jf46,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fbb78jf46
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_059.tif,59,59,,,ark:/21198/z15735fw,ark:/21198/z15735fw/q4850297,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fq4850297
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_060.tif,60,60,,,ark:/21198/z15735fw,ark:/21198/z15735fw/0w01hz7n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F0w01hz7n
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_061.tif,61,61,,,ark:/21198/z15735fw,ark:/21198/z15735fw/cf43qc6f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fcf43qc6f
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_062.tif,62,62,,,ark:/21198/z15735fw,ark:/21198/z15735fw/03442k8d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F03442k8d
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_063.tif,63,63,,,ark:/21198/z15735fw,ark:/21198/z15735fw/82332q47,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F82332q47
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_064.tif,64,64,,,ark:/21198/z15735fw,ark:/21198/z15735fw/6s74gx9v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F6s74gx9v
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_065.tif,65,65,,,ark:/21198/z15735fw,ark:/21198/z15735fw/53430h7j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F53430h7j
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_066.tif,66,66,,,ark:/21198/z15735fw,ark:/21198/z15735fw/2t111b7p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F2t111b7p
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_067.tif,67,67,,,ark:/21198/z15735fw,ark:/21198/z15735fw/xd33c76r,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fxd33c76r
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_068.tif,68,68,,,ark:/21198/z15735fw,ark:/21198/z15735fw/h2389r6q,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fh2389r6q
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_069.tif,69,69,,,ark:/21198/z15735fw,ark:/21198/z15735fw/1m53q91w,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F1m53q91w
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_070.tif,70,70,,,ark:/21198/z15735fw,ark:/21198/z15735fw/zg16dq9g,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fzg16dq9g
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_071.tif,71,71,,,ark:/21198/z15735fw,ark:/21198/z15735fw/5771kf0x,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F5771kf0x
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_072.tif,72,72,,,ark:/21198/z15735fw,ark:/21198/z15735fw/5h76tw04,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F5h76tw04
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_073.tif,73,73,,,ark:/21198/z15735fw,ark:/21198/z15735fw/5z324c1s,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F5z324c1s
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_074.tif,74,74,,,ark:/21198/z15735fw,ark:/21198/z15735fw/qt623n4b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fqt623n4b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_075.tif,75,75,,,ark:/21198/z15735fw,ark:/21198/z15735fw/rs75m44d,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Frs75m44d
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_076.tif,76,76,,,ark:/21198/z15735fw,ark:/21198/z15735fw/2168r546,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F2168r546
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_077.tif,77,77,,,ark:/21198/z15735fw,ark:/21198/z15735fw/pp03hg2f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fpp03hg2f
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_078.tif,78,78,,,ark:/21198/z15735fw,ark:/21198/z15735fw/rk11hv6b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Frk11hv6b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_079.tif,79,79,,,ark:/21198/z15735fw,ark:/21198/z15735fw/v036466f,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fv036466f
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_080.tif,80,80,,,ark:/21198/z15735fw,ark:/21198/z15735fw/s2520h8t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fs2520h8t
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_081.tif,81,81,,,ark:/21198/z15735fw,ark:/21198/z15735fw/0n61bp9j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F0n61bp9j
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_082.tif,82,82,,,ark:/21198/z15735fw,ark:/21198/z15735fw/qf80r406,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fqf80r406
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_083.tif,83,83,,,ark:/21198/z15735fw,ark:/21198/z15735fw/3d27mk6j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F3d27mk6j
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_084.tif,84,84,,,ark:/21198/z15735fw,ark:/21198/z15735fw/jd37s12p,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fjd37s12p
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_085.tif,85,85,,,ark:/21198/z15735fw,ark:/21198/z15735fw/gb57s09n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fgb57s09n
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_086.tif,86,86,,,ark:/21198/z15735fw,ark:/21198/z15735fw/p1254b24,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fp1254b24
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_087.tif,87,87,,,ark:/21198/z15735fw,ark:/21198/z15735fw/cg53nj39,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fcg53nj39
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_088.tif,88,88,,,ark:/21198/z15735fw,ark:/21198/z15735fw/wn22763z,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fwn22763z
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_089.tif,89,89,,,ark:/21198/z15735fw,ark:/21198/z15735fw/wr713s2h,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fwr713s2h
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_090.tif,90,90,,,ark:/21198/z15735fw,ark:/21198/z15735fw/dh56gv9k,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fdh56gv9k
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_091.tif,91,91,,,ark:/21198/z15735fw,ark:/21198/z15735fw/j979027j,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fj979027j
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_092.tif,92,92,,,ark:/21198/z15735fw,ark:/21198/z15735fw/rm34139t,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Frm34139t
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_093.tif,93,93,,,ark:/21198/z15735fw,ark:/21198/z15735fw/rh267p60,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Frh267p60
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_094.tif,94,94,,,ark:/21198/z15735fw,ark:/21198/z15735fw/3r37qp4v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F3r37qp4v
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_095.tif,95,95,,,ark:/21198/z15735fw,ark:/21198/z15735fw/4063z175,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F4063z175
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_096.tif,96,96,,,ark:/21198/z15735fw,ark:/21198/z15735fw/p337ns3n,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fp337ns3n
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_097.tif,97,97,,,ark:/21198/z15735fw,ark:/21198/z15735fw/8z40xv82,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F8z40xv82
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_098.tif,98,98,,,ark:/21198/z15735fw,ark:/21198/z15735fw/b1796d49,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fb1796d49
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_099.tif,99,99,,,ark:/21198/z15735fw,ark:/21198/z15735fw/wg85dp23,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fwg85dp23
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_100.tif,100,100,,,ark:/21198/z15735fw,ark:/21198/z15735fw/m150hw4g,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fm150hw4g
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_101.tif,101,101,,,ark:/21198/z15735fw,ark:/21198/z15735fw/zj82b20v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fzj82b20v
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_102.tif,102,102,,,ark:/21198/z15735fw,ark:/21198/z15735fw/md49843b,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fmd49843b
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_103.tif,103,103,,,ark:/21198/z15735fw,ark:/21198/z15735fw/3b094m6m,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F3b094m6m
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_104.tif,104,104,,,ark:/21198/z15735fw,ark:/21198/z15735fw/s040d72v,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2Fs040d72v
picart/masters/fre_aju/fre_aju_v4/aju_picart_v04_105.tif,105,105,,,ark:/21198/z15735fw,ark:/21198/z15735fw/4999r90g,Page,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15735fw%2F4999r90g
