"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_001.tif","1","","Front cover","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fsw43zc5x"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_002.tif","2","","Page spread 1","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fh008p740"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_003.tif","3","","Page spread 2","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fhq11sf52"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_004.tif","4","","Page spread 3","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fpp08t512"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_005.tif","5","","Page spread 4","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fr561km34"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_006.tif","6","","Page spread 5","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fm130cp0d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_007.tif","7","","Page spread 6","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Ft782tc9s"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_008.tif","8","","Page spread 7","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fsp936f14"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_009.tif","9","","Page spread 8","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fsm13n143"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_010.tif","10","","Page spread 9","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fcp48h463"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_011.tif","11","","Page spread 10","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fnr369p11"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_012.tif","12","","Page spread 11","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Frr78jz2d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_013.tif","13","","Page spread 12","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fdx14801w"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_014.tif","14","","Page spread 13","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fzb31w08j"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_015.tif","15","","Page spread 14","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fzq12hq98"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_016.tif","16","","Page spread 15","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2F5c072v0v"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_017.tif","17","","Page spread 16","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Frf63pv27"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_018.tif","18","","Page spread 17","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fz361dk5q"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_019.tif","19","","Page spread 18","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fk366wj5c"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_020.tif","20","","Page spread 19","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/m8574s4q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fm8574s4q"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_021.tif","21","","Page spread 20","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/kw38b18z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fkw38b18z"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_022.tif","22","","Page spread 21","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fb6006w3s"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_023.tif","23","","Page spread 22","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fs771nv2w"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_024.tif","24","","Page spread 23","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/wc64p29k","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fwc64p29k"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_025.tif","25","","Page spread 24","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/ck25d84d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fck25d84d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_026.tif","26","","Page spread 25","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/bd72978m","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fbd72978m"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_027.tif","27","","Page spread 26","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/pv76649b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fpv76649b"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_028.tif","28","","Page spread 27","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/sm345887","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fsm345887"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_029.tif","29","","Page spread 28","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/6322kf8x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2F6322kf8x"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_030.tif","30","","Page spread 29","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/wk08jp29","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fwk08jp29"
"Masters/othermasters/dl_wahon/uclaeal_wahon_A06_bib1974505_vol01/uclaeal_wahon_A06_bib1974505_vol01_031.tif","31","","Back cover","","","","ark:/21198/z1xs79gv","ark:/21198/z1xs79gv/s443cg78","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs79gv%2Fs443cg78"
