File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_001.tif,1,,Front cover,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/sw43zc5x,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_002.tif,2,,Page spread 1,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/h008p740,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_003.tif,3,,Page spread 2,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/hq11sf52,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_004.tif,4,,Page spread 3,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/pp08t512,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_005.tif,5,,Page spread 4,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/r561km34,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_006.tif,6,,Page spread 5,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/m130cp0d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_007.tif,7,,Page spread 6,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/t782tc9s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_008.tif,8,,Page spread 7,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/sp936f14,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_009.tif,9,,Page spread 8,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/sm13n143,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_010.tif,10,,Page spread 9,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/cp48h463,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_011.tif,11,,Page spread 10,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/nr369p11,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_012.tif,12,,Page spread 11,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/rr78jz2d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_013.tif,13,,Page spread 12,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/dx14801w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_014.tif,14,,Page spread 13,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/zb31w08j,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_015.tif,15,,Page spread 14,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/zq12hq98,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_016.tif,16,,Page spread 15,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/5c072v0v,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_017.tif,17,,Page spread 16,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/rf63pv27,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_018.tif,18,,Page spread 17,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/z361dk5q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_019.tif,19,,Page spread 18,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/k366wj5c,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_020.tif,20,,Page spread 19,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/m8574s4q,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_021.tif,21,,Page spread 20,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/kw38b18z,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_022.tif,22,,Page spread 21,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/b6006w3s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_023.tif,23,,Page spread 22,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/s771nv2w,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_024.tif,24,,Page spread 23,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/wc64p29k,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A07_bib1974506_vol02/uclaeal_wahon_A07_bib1974506_vol02_025.tif,25,,Back cover,,,,ark:/21198/z1jh526f,ark:/21198/z1jh526f/ck25d84d,Page,
