Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9gt,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF49_9_ED1.tif,35,,,pd_usfed,,eng,cartographic,map|~|Topographic maps.,China--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0220000|~|westernmost:E1080000|~|easternmost:E1093000|~|southernmost:N0210000,Ho-P'u,G7810_S250_U54_NF49_9_ED1|~|G7810_S250_U54_F2,1954-,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,maps. col. 47 x 66 cm. or smaller.,dcu|~|Washington,"Coverage includes Tibet and Sinkiang; Mongolia, Manchuria and Formosa are convered by separate sets.|~|Scale 1:250,000.|~|""Names romanized in accordance with the Modified Wade-Giles system."" Many names printed also as Chinese ideographs. Some sheets have legend in English and Chinese.|~|Also available online.|~|Each sheet includes ""Glossary"" and ""Location diagram"" partly on versos.|~|Issued in quadrangles 1° of latitude by 1 1/2 - 2° of longitude.|~|""Transverse Mercator projection.""|~|Some sheets have city maps on versos.|~|Relief represented by contours.|~|Accompanied by index map on sheet 27 x 54 cm.|~|1st ed.",China,,Series L500,map56000431,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9gt,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9hb,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_1_ED1.tif,36,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1153000|~|westernmost:E1140000|~|southernmost:N0230000|~|northernmost:N0240000,Ho-Yuan,G7810_S250_U54_NF50_1_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9hb,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9jv/dz79rt2j,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_2_ED1_B.tif,2,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0240000|~|southernmost:N0230000,Shan-T'ou Page 2,G7810_S250_U54_NF50_2_ED1_A|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9jv%2Fdz79rt2j,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9jv/q282pj3h,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_2_ED1_A.tif,1,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1153000|~|easternmost:E1170000|~|northernmost:N0240000|~|southernmost:N0230000,Shan-T'ou Page 1,G7810_S250_U54_NF50_2_ED1_A|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9jv%2Fq282pj3h,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9kc,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_3_ED1.tif,38,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0240000|~|westernmost:E1170000|~|southernmost:N0230000|~|easternmost:E1183000,Chao-An,G7810_S250_U54_NF50_3_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9kc,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9mw/g756z13d,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_5_ED1_B.tif,2,,,pd_usfed,,eng,cartographic,map,China--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1153000|~|southernmost:N0220000|~|westernmost:E1140000|~|northernmost:N0230000,Hong Kong Page 2,G7810_S250_U54_NF50_5_ED1_A|~|G7810_S250_U54_F2,1954-,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,maps. col. 47 x 66 cm. or smaller.,Washington|~|dcu,"""Names romanized in accordance with the Modified Wade-Giles system."" Many names printed also as Chinese ideographs. Some sheets have legend in English and Chinese.|~|Each sheet includes ""Glossary"" and ""Location diagram"" partly on versos.|~|Also available online.|~|Issued in quadrangles 1° of latitude by 1 1/2 - 2° of longitude.|~|Relief represented by contours.|~|Accompanied by index map on sheet 27 x 54 cm.|~|Scale 1:250,000.|~|""Transverse Mercator projection.""|~|Some sheets have city maps on versos.|~|Coverage includes Tibet and Sinkiang; Mongolia, Manchuria and Formosa are convered by separate sets.|~|1st ed.",China,,Series L500,map56000431,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9mw%2Fg756z13d,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9mw/w606401r,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_5_ED1_A.tif,1,,,pd_usfed,,eng,cartographic,map,China--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1153000|~|southernmost:N0220000|~|westernmost:E1140000|~|northernmost:N0230000,Hong Kong Page 1,G7810_S250_U54_NF50_5_ED1_A|~|G7810_S250_U54_F2,1954-,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,maps. col. 47 x 66 cm. or smaller.,Washington|~|dcu,"""Names romanized in accordance with the Modified Wade-Giles system."" Many names printed also as Chinese ideographs. Some sheets have legend in English and Chinese.|~|Each sheet includes ""Glossary"" and ""Location diagram"" partly on versos.|~|Also available online.|~|Issued in quadrangles 1° of latitude by 1 1/2 - 2° of longitude.|~|Relief represented by contours.|~|Accompanied by index map on sheet 27 x 54 cm.|~|Scale 1:250,000.|~|""Transverse Mercator projection.""|~|Some sheets have city maps on versos.|~|Coverage includes Tibet and Sinkiang; Mongolia, Manchuria and Formosa are convered by separate sets.|~|1st ed.",China,,Series L500,map56000431,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9mw%2Fw606401r,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9nd,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NF50_6_ED1.tif,40,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1170000|~|southernmost:N0220000|~|westernmost:E1153000|~|northernmost:N0230000,Lu-Feng,G7810_S250_U54_NF50_6_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9nd,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9px,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_10_ED1.tif,41,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0250000|~|westernmost:E0973000|~|northernmost:N0260000|~|easternmost:E0990000,T'eng-Ch'ung,G7810_S250_U54_NG47_10_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9px,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9qf,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_11_ED1.tif,42,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1003000|~|northernmost:N0260000|~|westernmost:E0990000|~|southernmost:N0250000,Ta-Li,G7810_S250_U54_NG47_11_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9qf,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9rz,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_12_ED1.tif,43,,,pd_usfed,,eng,cartographic,map,China--Maps,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1003000|~|easternmost:E1020000|~|southernmost:N0250000|~|northernmost:N0260000,Ch'u-Hsiung,G7810_S250_U54_NG47_12_ED1|~|G7810_S250_U54_F2,1954-,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,maps. col. 47 x 66 cm. or smaller.,Washington|~|dcu,"Each sheet includes ""Glossary"" and ""Location diagram"" partly on versos.|~|Also available online.|~|Accompanied by index map on sheet 27 x 54 cm.|~|Issued in quadrangles 1° of latitude by 1 1/2 - 2° of longitude.|~|""Names romanized in accordance with the Modified Wade-Giles system."" Many names printed also as Chinese ideographs. Some sheets have legend in English and Chinese.|~|Scale 1:250,000.|~|Coverage includes Tibet and Sinkiang; Mongolia, Manchuria and Formosa are convered by separate sets.|~|Relief represented by contours.|~|""Transverse Mercator projection.""|~|Some sheets have city maps on versos.|~|1st ed.",China,楚雄,Series L500,map56000431,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9rz,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9sg,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_14_ED1.tif,44,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E0990000|~|westernmost:E0973000|~|southernmost:N0240000|~|northernmost:N0250000,Lung-Ling,G7810_S250_U54_NG47_14_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9sg,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9t0,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_15_ED1.tif,45,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0250000|~|easternmost:E1003000|~|southernmost:N0240000|~|westernmost:E0990000,Yun-Hsien,G7810_S250_U54_NG47_15_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,雲縣,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9t0,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9vh,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_16_ED1.tif,46,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1020000|~|westernmost:E1003000|~|southernmost:N0240000|~|northernmost:N0250000,Shuang-Pai,G7810_S250_U54_NG47_16_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,雙柏,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9vh,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9w1,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_2_ED1.tif,47,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0973000|~|easternmost:E0990000|~|southernmost:N0270000|~|northernmost:N0280000,Kung-Shan,G7810_S250_U54_NG47_2_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9w1,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9xj,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_3_ED1.tif,48,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0270000|~|westernmost:E0990000|~|northernmost:N0280000|~|easternmost:E1003000,Wei-Hsi,G7810_S250_U54_NG47_3_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9xj,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hc9z2,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_4_ED1.tif,49,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1003000|~|southernmost:N0270000|~|northernmost:N0280000|~|easternmost:E1020000,Yen-Yuan,G7810_S250_U54_NG47_4_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hc9z2,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb02,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_6_ED1.tif,50,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E0990000|~|southernmost:N0260000|~|westernmost:E0973000|~|northernmost:N0270000,Fu-Kung,G7810_S250_U54_NG47_6_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb02,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb1k,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_7_ED1.tif,51,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0260000|~|westernmost:E0990000|~|easternmost:E1003000|~|northernmost:N0270000,Li-Chiang,G7810_S250_U54_NG47_7_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,麗江,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb1k,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb23,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG47_8_ED1.tif,52,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1003000|~|northernmost:N0270000|~|easternmost:E1020000|~|southernmost:N0260000,Yung-Sheng,G7810_S250_U54_NG47_8_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb23,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb3m,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG48_1_ED1.tif,53,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1020000|~|northernmost:N0280000|~|southernmost:N0270000|~|easternmost:E1033000,Hsi-Ch'ang,G7810_S250_U54_NG48_1_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb3m,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb44,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG48_2_ED1.tif,54,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1033000|~|northernmost:N0280000|~|southernmost:N0270000|~|easternmost:E1050000,Chao-T'ung,G7810_S250_U54_NG48_2_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb44,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb5n,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG48_3_ED1.tif,55,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1050000|~|easternmost:E1063000|~|northernmost:N0280000|~|southernmost:N0270000,Pi-Chieh,G7810_S250_U54_NG48_3_ED1|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb5n,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb65/38581t91,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG50-15_ED1_A.tif,1,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0250000|~|southernmost:N0240000,Hsia-Men Page 1,G7810_S250_U54_NG50-15_ED1_A|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb65%2F38581t91,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb65/sv11zw8w,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F2/srgb/G7810_S250_U54_NG50-15_ED1_B.tif,2,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1170000|~|easternmost:E1183000|~|northernmost:N0250000|~|southernmost:N0240000,Hsia-Men Page 2,G7810_S250_U54_NG50-15_ED1_A|~|G7810_S250_U54_F2,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb65%2Fsv11zw8w,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb7p,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_10_ED1.tif,57,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0260000|~|easternmost:E1050000|~|southernmost:N0250000|~|westernmost:E1033000,Ch'u-Ching,G7810_S250_U54_NG48_10_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb7p,
East Asian Maps in the Bruman Collection,ark:/21198/zz002hcb86,ark:/21198/zz002hc87q,10,Completed with minimal metadata,Page,Masters/Maps/east_asian_maps/image/G7810_S250_U54_F3/srgb/G7810_S250_U54_NG48_11_ED1.tif,58,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0260000|~|easternmost:E1063000|~|southernmost:N0250000,Ch'ing-Lung,G7810_S250_U54_NG48_11_ED1|~|G7810_S250_U54_F3,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,1st ed.,westernmost:E1050000,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hcb86,
