"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_001.tif","1","","Front cover","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fsw43zc5x"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_002.tif","2","","Page spread 1","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fh008p740"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_003.tif","3","","Page spread 2","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fhq11sf52"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_004.tif","4","","Page spread 3","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fpp08t512"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_005.tif","5","","Page spread 4","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fr561km34"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_006.tif","6","","Page spread 5","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fm130cp0d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_007.tif","7","","Page spread 6","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Ft782tc9s"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_008.tif","8","","Page spread 7","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fsp936f14"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_009.tif","9","","Page spread 8","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fsm13n143"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_010.tif","10","","Page spread 9","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fcp48h463"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_011.tif","11","","Page spread 10","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fnr369p11"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_012.tif","12","","Page spread 11","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Frr78jz2d"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_013.tif","13","","Page spread 12","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fdx14801w"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_014.tif","14","","Page spread 13","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fzb31w08j"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_015.tif","15","","Page spread 14","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2Fzq12hq98"
"Masters/othermasters/dl_wahon/uclaeal_wahon_B01_bib2997886_vol01/uclaeal_wahon_B01_bib2997886_vol01_016.tif","16","","Page spread 15","","","","ark:/21198/z1hh813h","ark:/21198/z1hh813h/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh813h%2F5c072v0v"
