Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz001cc179,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc179_1302012_master.tif,1,,,,,,,,,,,,,,,,Front cover,r,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001nwqbj,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001nwqbj_1453157_master.tif,2,,,,,,,,,,,,,,,,Inside front cover (missing),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc18t,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc18t_1302015_master.tif,3,,,,,,,,,,,,,,,,f. 1r,v,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc19b,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc19b_1302018_master.tif,4,,,,,,,,,,,,,,,,f. 1v,r,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1bv,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1bv_1302021_master.tif,5,,,,,,,,,,,,,,,,f. 2r,v,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1cc,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1cc_1302024_master.tif,6,,,,,,,,,,,,,,,,f. 2v,r,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1dw,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1dw_1302027_master.tif,7,,,,,,,,,,,,,,,,f. 3r,v,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1fd,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1fd_1302030_master.tif,8,,,,,,,,,,,,,,,,f. 3v,r,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1gx,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1gx_1302033_master.tif,9,,,,,,,,,,,,,,,,f. 4r,v,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz001cc1hf,ark:/21198/zz0017n1hc,2,Completed,Page,StGall/masters/karlsruhe_127/21198-zz001cc1hf_1302036_master.tif,10,,,,,,,,,,,,,,,,f. 4v,r,,,,,,,,,,
