"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL"
"DIYALoG","ark:/21198/z18h06dd","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_030.tif","30","","","","","","","","","","","Page 30","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h06dd"
"DIYALoG","ark:/21198/z14q9fqk","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_031.tif","31","","","","","","","","","","","Page 31","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9fqk"
"DIYALoG","ark:/21198/z10z8q25","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_032.tif","32","","","","","","","","","","","Page 32","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8q25"
"DIYALoG","ark:/21198/z1w686jq","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_033.tif","33","","","","","","","","","","","Page 33","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w686jq"
"DIYALoG","ark:/21198/z1rf7fsj","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_034.tif","34","","","","","","","","","","","Page 34","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7fsj"
"DIYALoG","ark:/21198/z1mp6q0b","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_035.tif","35","","","","","","","","","","","Page 35","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6q0b"
"DIYALoG","ark:/21198/z1h14nqp","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_036.tif","36","","","","","","","","","","","Page 36","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14nqp"
"DIYALoG","ark:/21198/z1c83x0c","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_037.tif","37","","","","","","","","","","","Page 37","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83x0c"
"DIYALoG","ark:/21198/z17h359g","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_038.tif","38","","","","","","","","","","","Page 38","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h359g"
"DIYALoG","ark:/21198/z13r2dm6","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_039.tif","39","","","","","","","","","","","Page 39","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2dm6"
"DIYALoG","ark:/21198/z1001nws","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_040.tif","40","","","","","","","","","","","Page 40","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001nws"
"DIYALoG","ark:/21198/z1v7159j","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_041.tif","41","","","","","","","","","","","Page 41","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v7159j"
"DIYALoG","ark:/21198/z1qg0dkt","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_042.tif","42","","","","","","","","","","","Page 42","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0dkt"
"DIYALoG","ark:/21198/z1ks8c88","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_043.tif","43","","","","","","","","","","","Page 43","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8c88"
"DIYALoG","ark:/21198/z1g17mjv","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_044.tif","44","","","","","","","","","","","Page 44","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17mjv"
"DIYALoG","ark:/21198/z1b86vvk","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_045.tif","45","","","","","","","","","","","Page 45","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86vvk"
"DIYALoG","ark:/21198/z16h6453","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_046.tif","46","","","","","","","","","","","Page 46","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6453"
"DIYALoG","ark:/21198/z12r5cfc","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_047.tif","47","","","","","","","","","","","Page 47","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5cfc"
"DIYALoG","ark:/21198/z1z04vvn","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_048.tif","48","","","","","","","","","","","Page 48","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04vvn"
"DIYALoG","ark:/21198/z1t7444q","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_049.tif","49","","","","","","","","","","","Page 49","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t7444q"
"DIYALoG","ark:/21198/z1pk22w6","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_050.tif","50","","","","","","","","","","","Page 50","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk22w6"
"DIYALoG","ark:/21198/z1jt1b5w","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_051.tif","51","","","","","","","","","","","Page 51","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1b5w"
"DIYALoG","ark:/21198/z1f20kfg","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_052.tif","52","","","","","","","","","","","Page 52","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20kfg"
"DIYALoG","ark:/21198/z1989ts3","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_053.tif","53","","","","","","","","","","","Page 53","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989ts3"
"DIYALoG","ark:/21198/z15h931q","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_054.tif","54","","","","","","","","","","","Page 54","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h931q"
"DIYALoG","ark:/21198/z11r8b73","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_055.tif","55","","","","","","","","","","","Page 55","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8b73"
"DIYALoG","ark:/21198/z1x07trq","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_056.tif","56","","","","","","","","","","","Page 56","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07trq"
"DIYALoG","ark:/21198/z1sb5sfq","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_057.tif","57","","","","","","","","","","","Page 57","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5sfq"
"DIYALoG","ark:/21198/z1nk51rt","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_058.tif","58","","","","","","","","","","","Page 58","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk51rt"
"DIYALoG","ark:/21198/z1ht492z","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_059.tif","59","","","","","","","","","","","Page 59","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht492z"
"DIYALoG","ark:/21198/z1d23jc0","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_060.tif","60","","","","","","","","","","","Page 60","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23jc0"
"DIYALoG","ark:/21198/z1892sn8","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_061.tif","61","","","","","","","","","","","Page 61","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892sn8"
"DIYALoG","ark:/21198/z14j21tk","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_062.tif","62","","","","","","","","","","","Page 62","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j21tk"
"DIYALoG","ark:/21198/z10s1938","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_063.tif","63","","","","","","","","","","","Page 63","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1938"
"DIYALoG","ark:/21198/z1w39h12","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_064.tif","64","","","","","","","","","","","Page 64","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39h12"
"DIYALoG","ark:/21198/z1rb8r9b","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_065.tif","65","","","","","","","","","","","Page 65","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8r9b"
"DIYALoG","ark:/21198/z1mk80mf","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_066.tif","66","","","","","","","","","","","Page 66","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk80mf"
"DIYALoG","ark:/21198/z1gt77x5","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_067.tif","67","","","","","","","","","","","Page 67","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt77x5"
"DIYALoG","ark:/21198/z1c26h5q","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_068.tif","68","","","","","","","","","","","Page 68","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26h5q"
"DIYALoG","ark:/21198/z1795rbn","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_069.tif","69","","","","","","","","","","","Page 69","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795rbn"
"DIYALoG","ark:/21198/z13j50nr","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_070.tif","70","","","","","","","","","","","Page 70","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j50nr"
"DIYALoG","ark:/21198/z1zw36m7","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_071.tif","71","","","","","","","","","","","Page 71","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw36m7"
"DIYALoG","ark:/21198/z1v42fx8","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_072.tif","72","","","","","","","","","","","Page 72","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42fx8"
"DIYALoG","ark:/21198/z1qc1q7d","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_073.tif","73","","","","","","","","","","","Page 73","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1q7d"
"DIYALoG","ark:/21198/z1km0zkk","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_074.tif","74","","","","","","","","","","","Page 74","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km0zkk"
"DIYALoG","ark:/21198/z1fv06sb","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_075.tif","75","","","","","","","","","","","Page 75","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv06sb"
"DIYALoG","ark:/21198/z1b29g0w","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_076.tif","76","","","","","","","","","","","Page 76","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29g0w"
"DIYALoG","ark:/21198/z1698q85","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_077.tif","77","","","","","","","","","","","Page 77","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698q85"
"DIYALoG","ark:/21198/z12n6nzr","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_078.tif","78","","","","","","","","","","","Page 78","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6nzr"
"DIYALoG","ark:/21198/z1xw65h9","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_079.tif","79","","","","","","","","","","","Page 79","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw65h9"
"DIYALoG","ark:/21198/z1t45dtb","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_080.tif","80","","","","","","","","","","","Page 80","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45dtb"
"DIYALoG","ark:/21198/z1pc4p4g","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_081.tif","81","","","","","","","","","","","Page 81","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4p4g"
"DIYALoG","ark:/21198/z1jm3xc9","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_082.tif","82","","","","","","","","","","","Page 82","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3xc9"
"DIYALoG","ark:/21198/z1dv35k2","ark:/21198/zz002hc6tj","","","Page","diyalog/image/21198-zz002hc6tj-1-master_083.tif","83","","","","","","","","","","","Page 83","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv35k2"
"DIYALoG","ark:/21198/z1932dw3","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932dw3"
"DIYALoG","ark:/21198/z15f0ch6","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0ch6"
"DIYALoG","ark:/21198/z11n9mtc","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9mtc"
"DIYALoG","ark:/21198/z1ww94dc","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww94dc"
"DIYALoG","ark:/21198/z1s48cqd","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48cqd"
"DIYALoG","ark:/21198/z1nc7mxs","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7mxs"
"DIYALoG","ark:/21198/z1hm6w4k","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6w4k"
"DIYALoG","ark:/21198/z1cv64fp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv64fp"
"DIYALoG","ark:/21198/z1864340","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864340"
"DIYALoG","ark:/21198/z14f3bfq","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3bfq"
"DIYALoG","ark:/21198/z10p2krf","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2krf"
"DIYALoG","ark:/21198/z1vx2390","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx2390"
"DIYALoG","ark:/21198/z1r51bhp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51bhp"
"DIYALoG","ark:/21198/z1md0krh","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0krh"
"DIYALoG","ark:/21198/z1gq8jgd","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8jgd"
"DIYALoG","ark:/21198/z1bz7srp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7srp"
"DIYALoG","ark:/21198/z176722h","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz176722h"
"DIYALoG","ark:/21198/z13f69dp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f69dp"
"DIYALoG","ark:/21198/z1zp5swj","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5swj"
"DIYALoG","ark:/21198/z1tx5245","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5245"
"DIYALoG","ark:/21198/z1q549bv","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q549bv"
"DIYALoG","ark:/21198/z1kh281v","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_022.tif","22","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh281v"
"DIYALoG","ark:/21198/z1fr1h94","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_023.tif","23","","","","","","","","","","","Page 23","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1h94"
"DIYALoG","ark:/21198/z1b00rm5","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_024.tif","24","","","","","","","","","","","Page 24","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00rm5"
"DIYALoG","ark:/21198/z16700zq","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_025.tif","25","","","","","","","","","","","Page 25","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16700zq"
"DIYALoG","ark:/21198/z12f987v","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_026.tif","26","","","","","","","","","","","Page 26","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f987v"
"DIYALoG","ark:/21198/z1xp8rp8","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_027.tif","27","","","","","","","","","","","Page 27","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8rp8"
"DIYALoG","ark:/21198/z1sx80xg","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_028.tif","28","","","","","","","","","","","Page 28","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx80xg"
"DIYALoG","ark:/21198/z1p85znv","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_029.tif","29","","","","","","","","","","","Page 29","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85znv"
"DIYALoG","ark:/21198/z1jh56xh","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_030.tif","30","","","","","","","","","","","Page 30","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh56xh"
"DIYALoG","ark:/21198/z1dr4g7n","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_031.tif","31","","","","","","","","","","","Page 31","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4g7n"
"DIYALoG","ark:/21198/z1903qjp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_032.tif","32","","","","","","","","","","","Page 32","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903qjp"
"DIYALoG","ark:/21198/z1572ztz","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_033.tif","33","","","","","","","","","","","Page 33","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1572ztz"
"DIYALoG","ark:/21198/z11g270p","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_034.tif","34","","","","","","","","","","","Page 34","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g270p"
"DIYALoG","ark:/21198/z1wq1qh0","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_035.tif","35","","","","","","","","","","","Page 35","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1qh0"
"DIYALoG","ark:/21198/z1s19p76","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_036.tif","36","","","","","","","","","","","Page 36","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19p76"
"DIYALoG","ark:/21198/z1n88xhg","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_037.tif","37","","","","","","","","","","","Page 37","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88xhg"
"DIYALoG","ark:/21198/z1hh85s4","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_038.tif","38","","","","","","","","","","","Page 38","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh85s4"
"DIYALoG","ark:/21198/z1cr7f4q","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_039.tif","39","","","","","","","","","","","Page 39","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7f4q"
"DIYALoG","ark:/21198/z1806pd9","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_040.tif","40","","","","","","","","","","","Page 40","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806pd9"
"DIYALoG","ark:/21198/z1475xmp","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_041.tif","41","","","","","","","","","","","Page 41","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1475xmp"
"DIYALoG","ark:/21198/z10g55vw","ark:/21198/zz002hc6v2","","","Page","diyalog/image/21198-zz002hc6v2-1-master_042.tif","42","","","","","","","","","","","Page 42","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g55vw"
