"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1xh1bzh","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1bzh",""
"DIYALoG","ark:/21198/z1sr0m8n","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0m8n",""
"DIYALoG","ark:/21198/z1p28jz0","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28jz0",""
"DIYALoG","ark:/21198/z1j97t7p","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j97t7p",""
"DIYALoG","ark:/21198/z1dj72gw","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj72gw",""
"DIYALoG","ark:/21198/z18s69qq","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s69qq",""
"DIYALoG","ark:/21198/z1515k15","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515k15",""
"DIYALoG","ark:/21198/z1184tbw","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184tbw",""
"DIYALoG","ark:/21198/z1wh49w1","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh49w1",""
"DIYALoG","ark:/21198/z1rv28jk","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv28jk",""
"DIYALoG","ark:/21198/z1n31hsq","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31hsq",""
"DIYALoG","ark:/21198/z1hb0s1z","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_022.tif","22","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0s1z",""
"DIYALoG","ark:/21198/z1ck0185","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_023.tif","23","","","","","","","","","","","Page 23","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck0185",""
"DIYALoG","ark:/21198/z17s98jw","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_024.tif","24","","","","","","","","","","","Page 24","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s98jw",""
"DIYALoG","ark:/21198/z1418hwc","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_025.tif","25","","","","","","","","","","","Page 25","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418hwc",""
"DIYALoG","ark:/21198/z1087s52","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_026.tif","26","","","","","","","","","","","Page 26","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087s52",""
"DIYALoG","ark:/21198/z1vm603g","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_027.tif","27","","","","","","","","","","","Page 27","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm603g",""
"DIYALoG","ark:/21198/z1qv57cr","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_028.tif","28","","","","","","","","","","","Page 28","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv57cr",""
"DIYALoG","ark:/21198/z1m34gj0","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_029.tif","29","","","","","","","","","","","Page 29","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34gj0",""
"DIYALoG","ark:/21198/z1gb3qt8","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_030.tif","30","","","","","","","","","","","Page 30","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3qt8",""
"DIYALoG","ark:/21198/z1bk304s","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_031.tif","31","","","","","","","","","","","Page 31","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk304s",""
"DIYALoG","ark:/21198/z16t27gz","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_032.tif","32","","","","","","","","","","","Page 32","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t27gz",""
"DIYALoG","ark:/21198/z1321grj","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_033.tif","33","","","","","","","","","","","Page 33","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321grj",""
"DIYALoG","ark:/21198/z1zc9prx","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_034.tif","34","","","","","","","","","","","Page 34","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9prx",""
"DIYALoG","ark:/21198/z1tm8z05","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_035.tif","35","","","","","","","","","","","Page 35","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm8z05",""
"DIYALoG","ark:/21198/z1pv866x","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_036.tif","36","","","","","","","","","","","Page 36","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv866x",""
"DIYALoG","ark:/21198/z1k37ff2","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_037.tif","37","","","","","","","","","","","Page 37","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37ff2",""
"DIYALoG","ark:/21198/z1fb6prs","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_038.tif","38","","","","","","","","","","","Page 38","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6prs",""
"DIYALoG","ark:/21198/z19k5z2x","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_039.tif","39","","","","","","","","","","","Page 39","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5z2x",""
"DIYALoG","ark:/21198/z15t56bk","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_040.tif","40","","","","","","","","","","","Page 40","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t56bk",""
"DIYALoG","ark:/21198/z125352b","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_041.tif","41","","","","","","","","","","","Page 41","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz125352b",""
"DIYALoG","ark:/21198/z1xd2nhr","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_042.tif","42","","","","","","","","","","","Page 42","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2nhr",""
"DIYALoG","ark:/21198/z1sn1wrk","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_043.tif","43","","","","","","","","","","","Page 43","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1wrk",""
"DIYALoG","ark:/21198/z1nw151n","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_044.tif","44","","","","","","","","","","","Page 44","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw151n",""
"DIYALoG","ark:/21198/z1j40dbp","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_045.tif","45","","","","","","","","","","","Page 45","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40dbp",""
"DIYALoG","ark:/21198/z1db9np9","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_046.tif","46","","","","","","","","","","","Page 46","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9np9",""
"DIYALoG","ark:/21198/z18k8wx4","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_047.tif","47","","","","","","","","","","","Page 47","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8wx4",""
"DIYALoG","ark:/21198/z14x6vm4","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_048.tif","48","","","","","","","","","","","Page 48","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x6vm4",""
"DIYALoG","ark:/21198/z11563w3","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_049.tif","49","","","","","","","","","","","Page 49","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11563w3",""
"DIYALoG","ark:/21198/z1wd5mbx","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_050.tif","50","","","","","","","","","","","Page 50","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5mbx",""
"DIYALoG","ark:/21198/z1rn4vm6","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_051.tif","51","","","","","","","","","","","Page 51","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4vm6",""
"DIYALoG","ark:/21198/z1mw43x9","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_052.tif","52","","","","","","","","","","","Page 52","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw43x9",""
"DIYALoG","ark:/21198/z1h43c86","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_053.tif","53","","","","","","","","","","","Page 53","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43c86",""
"DIYALoG","ark:/21198/z1cc2mjg","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_054.tif","54","","","","","","","","","","","Page 54","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2mjg",""
"DIYALoG","ark:/21198/z17q0k8x","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_055.tif","55","","","","","","","","","","","Page 55","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0k8x",""
"DIYALoG","ark:/21198/z13x9tgr","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_056.tif","56","","","","","","","","","","","Page 56","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9tgr",""
"DIYALoG","ark:/21198/z10592q8","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_057.tif","57","","","","","","","","","","","Page 57","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10592q8",""
"DIYALoG","ark:/21198/z1vd8k70","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_058.tif","58","","","","","","","","","","","Page 58","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8k70",""
"DIYALoG","ark:/21198/z1qn7tk5","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_059.tif","59","","","","","","","","","","","Page 59","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7tk5",""
"DIYALoG","ark:/21198/z1kw72w8","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_060.tif","60","","","","","","","","","","","Page 60","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw72w8",""
"DIYALoG","ark:/21198/z1g46b58","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_061.tif","61","","","","","","","","","","","Page 61","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46b58",""
"DIYALoG","ark:/21198/z1bg48vv","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_062.tif","62","","","","","","","","","","","Page 62","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg48vv",""
"DIYALoG","ark:/21198/z16q3j2n","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_063.tif","63","","","","","","","","","","","Page 63","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3j2n",""
"DIYALoG","ark:/21198/z12z2s9g","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_064.tif","64","","","","","","","","","","","Page 64","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2s9g",""
"DIYALoG","ark:/21198/z1z628tg","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_065.tif","65","","","","","","","","","","","Page 65","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z628tg",""
"DIYALoG","ark:/21198/z1tf1j4m","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_066.tif","66","","","","","","","","","","","Page 66","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1j4m",""
"DIYALoG","ark:/21198/z1pp0sh7","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_067.tif","67","","","","","","","","","","","Page 67","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0sh7",""
"DIYALoG","ark:/21198/z1jx01rf","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_068.tif","68","","","","","","","","","","","Page 68","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx01rf",""
"DIYALoG","ark:/21198/z1f780c9","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_069.tif","69","","","","","","","","","","","Page 69","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f780c9",""
"DIYALoG","ark:/21198/z19g77nk","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_070.tif","70","","","","","","","","","","","Page 70","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g77nk",""
"DIYALoG","ark:/21198/z15q6gwd","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_071.tif","71","","","","","","","","","","","Page 71","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6gwd",""
"DIYALoG","ark:/21198/z11z5r6j","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_072.tif","72","","","","","","","","","","","Page 72","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5r6j",""
"DIYALoG","ark:/21198/z1x657r0","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_073.tif","73","","","","","","","","","","","Page 73","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x657r0",""
"DIYALoG","ark:/21198/z1sf4h24","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_074.tif","74","","","","","","","","","","","Page 74","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4h24",""
"DIYALoG","ark:/21198/z1ns2frq","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_075.tif","75","","","","","","","","","","","Page 75","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2frq",""
"DIYALoG","ark:/21198/z1j11q25","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_076.tif","76","","","","","","","","","","","Page 76","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11q25",""
"DIYALoG","ark:/21198/z1d80z8j","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_077.tif","77","","","","","","","","","","","Page 77","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80z8j",""
"DIYALoG","ark:/21198/z18h06hr","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_078.tif","78","","","","","","","","","","","Page 78","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h06hr",""
"DIYALoG","ark:/21198/z14q9fsg","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_079.tif","79","","","","","","","","","","","Page 79","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9fsg",""
"DIYALoG","ark:/21198/z10z8q42","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_080.tif","80","","","","","","","","","","","Page 80","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8q42",""
"DIYALoG","ark:/21198/z1w686n2","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_081.tif","81","","","","","","","","","","","Page 81","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w686n2",""
"DIYALoG","ark:/21198/z1rj659m","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_082.tif","82","","","","","","","","","","","Page 82","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rj659m",""
"DIYALoG","ark:/21198/z1ms5dns","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_083.tif","83","","","","","","","","","","","Page 83","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5dns",""
"DIYALoG","ark:/21198/z1h14nvg","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_084.tif","84","","","","","","","","","","","Page 84","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14nvg",""
"DIYALoG","ark:/21198/z1c83x3q","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_085.tif","85","","","","","","","","","","","Page 85","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c83x3q",""
"DIYALoG","ark:/21198/z17h35cc","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_086.tif","86","","","","","","","","","","","Page 86","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h35cc",""
"DIYALoG","ark:/21198/z13r2dp3","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_087.tif","87","","","","","","","","","","","Page 87","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2dp3",""
"DIYALoG","ark:/21198/z1001p0j","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_088.tif","88","","","","","","","","","","","Page 88","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001p0j",""
"DIYALoG","ark:/21198/z1v99vxm","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_089.tif","89","","","","","","","","","","","Page 89","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v99vxm",""
"DIYALoG","ark:/21198/z1qj9457","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_090.tif","90","","","","","","","","","","","Page 90","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9457",""
"DIYALoG","ark:/21198/z1ks8ccm","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_091.tif","91","","","","","","","","","","","Page 91","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8ccm",""
"DIYALoG","ark:/21198/z1g17mmr","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_092.tif","92","","","","","","","","","","","Page 92","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17mmr",""
"DIYALoG","ark:/21198/z1b86vxg","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_093.tif","93","","","","","","","","","","","Page 93","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b86vxg",""
"DIYALoG","ark:/21198/z16h6470","ark:/21198/zz002hc7gv","","","Page","diyalog/image/21198-zz002hc7gv-1-master_094.tif","94","","","","","","","","","","","Page 94","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6470",""
