"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Subject","Description.note","Summary","Title","Alt ID.local","Opac URL","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7nk","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_064.tif","64","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 64","uclamss_107_b03_f04_064","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7nk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7p3","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_065.tif","65","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 65","uclamss_107_b03_f04_065","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7p3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7qm","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_066.tif","66","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 66","uclamss_107_b03_f04_066","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7qm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7r4","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_067.tif","67","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 67","uclamss_107_b03_f04_067","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7r4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7sn","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_068.tif","68","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 68","uclamss_107_b03_f04_068","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7sn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7t5","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_069.tif","69","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 69","uclamss_107_b03_f04_069","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7t5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7vp","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_070.tif","70","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 70","uclamss_107_b03_f04_070","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7vp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7w6","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_071.tif","71","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 71","uclamss_107_b03_f04_071","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7w6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7xq","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_072.tif","72","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 72","uclamss_107_b03_f04_072","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7xq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds7z7","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_073.tif","73","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 73","uclamss_107_b03_f04_073","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds7z7",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds807","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_074.tif","74","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 74","uclamss_107_b03_f04_074","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds807",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds81r","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_075.tif","75","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 75","uclamss_107_b03_f04_075","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds81r",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds828","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_076.tif","76","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 76","uclamss_107_b03_f04_076","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds828",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds83s","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_077.tif","77","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 77","uclamss_107_b03_f04_077","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds83s",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds849","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_078.tif","78","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 78","uclamss_107_b03_f04_078","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds849",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds85t","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_079.tif","79","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 79","uclamss_107_b03_f04_079","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds85t",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds86b","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_080.tif","80","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 80","uclamss_107_b03_f04_080","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds86b",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds87v","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_081.tif","81","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 81","uclamss_107_b03_f04_081","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds87v",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds88c","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_082.tif","82","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 82","uclamss_107_b03_f04_082","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds88c",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds89w","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_083.tif","83","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 83","uclamss_107_b03_f04_083","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds89w",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8bd","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_084.tif","84","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 84","uclamss_107_b03_f04_084","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8bd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8cx","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_085.tif","85","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 85","uclamss_107_b03_f04_085","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8cx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8df","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_086.tif","86","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 86","uclamss_107_b03_f04_086","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8df",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8fz","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_087.tif","87","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 87","uclamss_107_b03_f04_087","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8fz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8gg","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_088.tif","88","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 88","uclamss_107_b03_f04_088","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8gg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8h0","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_089.tif","89","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 89","uclamss_107_b03_f04_089","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8h0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8jh","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_090.tif","90","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 90","uclamss_107_b03_f04_090","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8jh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8k1","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_091.tif","91","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 91","uclamss_107_b03_f04_091","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8k1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8mj","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_092.tif","92","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 92","uclamss_107_b03_f04_092","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8mj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8n2","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_093.tif","93","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 93","uclamss_107_b03_f04_093","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8n2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8pk","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_094.tif","94","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 94","uclamss_107_b03_f04_094","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8pk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8q3","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_095.tif","95","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 95","uclamss_107_b03_f04_095","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8q3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8rm","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_096.tif","96","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 96","uclamss_107_b03_f04_096","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8rm",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8s4","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_097.tif","97","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 97","uclamss_107_b03_f04_097","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8s4",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8tn","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_098.tif","98","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 98","uclamss_107_b03_f04_098","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8tn",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8v5","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_099.tif","99","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 99","uclamss_107_b03_f04_099","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8v5",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8wp","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_100.tif","100","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 100","uclamss_107_b03_f04_100","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8wp",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8x6","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_101.tif","101","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 101","uclamss_107_b03_f04_101","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8x6",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds8zq","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_102.tif","102","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 102","uclamss_107_b03_f04_102","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds8zq",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds90q","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_103.tif","103","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 103","uclamss_107_b03_f04_103","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds90q",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds917","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_104.tif","104","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 104","uclamss_107_b03_f04_104","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds917",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds92r","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_105.tif","105","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 105","uclamss_107_b03_f04_105","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds92r",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds938","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_106.tif","106","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 106","uclamss_107_b03_f04_106","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds938",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds94s","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_107.tif","107","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 107","uclamss_107_b03_f04_107","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds94s",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds959","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_108.tif","108","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 108","uclamss_107_b03_f04_108","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds959",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds96t","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_109.tif","109","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 109","uclamss_107_b03_f04_109","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds96t",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds97b","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_110.tif","110","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 110","uclamss_107_b03_f04_110","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds97b",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds98v","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_111.tif","111","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 111","uclamss_107_b03_f04_111","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds98v",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds99c","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_112.tif","112","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 112","uclamss_107_b03_f04_112","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds99c",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9bw","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_113.tif","113","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 113","uclamss_107_b03_f04_113","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9bw",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9cd","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_114.tif","114","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 114","uclamss_107_b03_f04_114","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9cd",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9dx","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_115.tif","115","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 115","uclamss_107_b03_f04_115","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9dx",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9ff","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_116.tif","116","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 116","uclamss_107_b03_f04_116","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9ff",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9gz","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_117.tif","117","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 117","uclamss_107_b03_f04_117","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9gz",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9hg","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_118.tif","118","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 118","uclamss_107_b03_f04_118","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9hg",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9j0","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_119.tif","119","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 119","uclamss_107_b03_f04_119","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9j0",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9kh","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_120.tif","120","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 120","uclamss_107_b03_f04_120","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9kh",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9m1","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_121.tif","121","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 121","uclamss_107_b03_f04_121","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9m1",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9nj","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_122.tif","122","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 122","uclamss_107_b03_f04_122","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9nj",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9p2","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_123.tif","123","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 123","uclamss_107_b03_f04_123","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9p2",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9qk","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_124.tif","124","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 124","uclamss_107_b03_f04_124","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9qk",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9r3","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_125.tif","125","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 125","uclamss_107_b03_f04_125","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9r3",""
"Sleepy Lagoon Defense Committee Records, 1942-1945","ark:/21198/zz002ds9sm","ark:/21198/zz002ds5fh","10","Completed with minimal metadata","Page","sleepylagoon/image/uclamss_107_b03_f04_126.tif","126","","","","","","","","text","unknown","","","","UCLA LSC, Collection 107, Box 3, Folder 4, 126","uclamss_107_b03_f04_126","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ds9sm",""
