"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155085","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz00155085-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155085",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015509p","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz0015509p-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015509p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550b6","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550b6-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550b6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550cq","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550cq-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550cq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550d7","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550d7-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550d7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550fr","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550fr-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550fr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550g8","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550g8-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550g8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550hs","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550hs-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550hs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550j9","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550j9-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550j9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550kt","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550kt-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550kt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550mb","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550mb-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550mb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550nv","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550nv-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550nv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550pc","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550pc-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550pc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550qw","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550qw-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550qw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550rd","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550rd-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550rd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001550sx","ark:/21198/zz00154zwj","2","Completed","Page","scwu/images/masters/21198-zz001550sx-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001550sx",""
