"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vck","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vck-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vck",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vfm","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vfm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vfm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vg4","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vg4-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vg4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vhn","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vhn-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vhn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vj5","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vj5-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vj5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vkp","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vkp-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vkp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vm6","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vm6-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vm6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vnq","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vnq-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vnq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vp7","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vp7-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vp7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vqr","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vqr-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vqr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vr8","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vr8-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vr8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vss","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vss-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vss",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vt9","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vt9-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vt9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vvt","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vvt-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vvt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vwb","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vwb-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vwb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vxv","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vxv-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vxv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159vzc","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159vzc-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159vzc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w0c","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w0c-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w0c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w1w","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w1w-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w1w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w2d","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w2d-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w2d",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w3x","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w3x-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w3x",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w4f","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w4f-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w4f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w5z","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w5z-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w5z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w6g","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w6g-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w6g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w70","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w70-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w70",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w8h","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w8h-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w8h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159w91","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159w91-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159w91",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00159wbj","ark:/21198/zz00159vb2","2","Completed","Page","scwu/images/masters/21198-zz00159wbj-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00159wbj",""
